activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
10,-1454,1780,131,-1607,-7328,2336,1361,-3779,335,-869,-2842,-9026,1621,887,-1993,-4307,3708,3963,-394,-216,-71,7819,635,-1147,0.312805474,5.043988228,1.577787161,0.428691566
10,-1267,1712,474,-2002,-6956,2388,737,-2436,103,671,-1840,-9019,1239,608,-1508,-3453,3902,5194,-233,-204,-108,7784,754,-1380,0.322580636,5.05376339,1.630246162,0.428699344
10,-1159,1194,656,-2584,-6714,2219,-118,-1030,-107,1105,-1584,-8818,963,883,-973,-2845,3623,5564,-161,-94,-106,7889,724,-1491,0.322580636,5.05376339,1.630246162,0.428707123
10,-1108,407,820,-2564,-6265,2475,-1262,381,-587,533,-1442,-8235,838,1319,-327,-2494,3485,5950,-157,9,-77,7765,636,-1517,0.317693055,5.05376339,1.605545521,0.428714812
10,-1196,74,929,-2477,-6027,2941,-1753,1163,-1016,-264,-1838,-7825,975,1456,78,-2331,3529,6040,-133,50,-77,7730,540,-1521,0.312805474,5.05376339,1.580844879,0.428722352
10,-1691,38,1357,-2271,-5764,3653,-1600,1667,-1369,-1183,-2131,-7487,1206,1288,400,-1927,3693,5748,-53,83,-100,7811,398,-1505,0.317693055,5.05376339,1.605545521,0.428730071
10,-1759,275,1395,-2375,-5664,3431,-1412,1620,-1408,-1816,-2028,-7402,1930,1167,420,-1508,4248,5605,70,83,-131,7704,268,-1520,0.317693055,5.05376339,1.605545521,0.42873773
10,-2110,654,1481,-2698,-5013,3328,-1156,1240,-1325,-2482,-1956,-7553,2493,1256,271,-1044,4585,5663,175,37,-144,7690,252,-1422,0.307917893,5.043988228,1.553134203,0.42874518
10,-2466,890,1433,-3455,-4978,3393,-1086,798,-1268,-3105,-1767,-7648,2645,1463,291,-409,5442,5696,315,9,-187,7719,307,-1254,0.317693055,5.043988228,1.60244,0.42875284
10,-2869,840,1264,-4671,-5036,3032,-1113,296,-1277,-3460,-1593,-7638,2490,2032,406,371,6604,5785,533,69,-233,7808,473,-1160,0.327468216,5.043988228,1.651745796,0.428760737
10,-3145,473,1182,-5842,-4789,2908,-1057,94,-1381,-3340,-1213,-7218,1734,2857,676,772,7826,5401,718,44,-239,7711,690,-1330,0.317693055,5.043988228,1.60244,0.428768426
10,-3471,-172,1061,-6933,-4792,2786,-1109,94,-1530,-2929,-887,-6950,882,3581,1066,891,8572,4955,751,79,-245,7799,840,-1569,0.312805474,5.05376339,1.580844879,0.428775966
10,-3801,-1358,661,-7971,-5108,2161,-1310,173,-1711,-2073,-822,-6985,306,4058,1607,732,9400,4385,750,43,-269,7746,1081,-1739,0.307917893,5.05376339,1.556144118,0.428783387
10,-3863,-2105,261,-8241,-5555,1573,-1415,312,-1773,-1635,-975,-7275,-254,4725,1972,674,10206,3547,703,31,-270,7674,1337,-1766,0.307917893,5.043988228,1.553134203,0.428790778
10,-3877,-2806,-139,-8110,-5768,1444,-1459,530,-1920,-1345,-1058,-7928,-721,5233,2042,411,10904,2855,665,63,-252,7668,1385,-1632,0.327468216,5.043988228,1.651745796,0.428798705
10,-3920,-3400,-276,-7942,-5725,1641,-1348,730,-2125,-1229,-1100,-8722,-1712,5111,1670,4,12135,2233,613,124,-194,7670,1265,-1530,0.317693055,5.05376339,1.605545521,0.428806394
10,-4208,-4492,-575,-9301,-5620,1203,-1032,1084,-2437,-841,-778,-9292,-3245,4807,1410,316,14282,1476,608,149,-164,7724,1112,-1469,0.303030312,5.043988228,1.528481364,0.428813696
10,-4308,-5681,-996,-11328,-5787,-145,-995,1410,-2579,-435,-523,-9191,-5372,4765,1665,239,15006,831,648,139,-157,7775,781,-1431,0.312805474,5.05376339,1.580844879,0.428821266
10,-4187,-7399,-1539,-13080,-6398,-1816,-1247,1550,-2675,-142,-462,-8751,-7352,5342,2587,-559,15881,229,778,139,-185,7798,567,-1336,0.312805474,5.043988228,1.577787161,0.428828806
10,-3586,-9926,-2078,-12638,-7614,-3551,-1876,1741,-2987,-247,-816,-8433,-9262,6113,3399,-2003,17140,-1052,931,151,-228,7815,323,-1201,0.317693055,5.05376339,1.605545521,0.428836495
10,-2914,-10898,-2759,-10635,-8211,-3942,-2169,1990,-3449,-986,-1329,-8585,-10325,5966,3107,-3428,17922,-2137,1192,203,-251,7869,295,-1093,0.327468216,5.05376339,1.654946923,0.428844422
10,-2266,-11096,-3182,-10529,-8173,-3508,-1977,2105,-4141,-2269,-1953,-9314,-10703,5232,2361,-4518,16997,-2004,1441,252,-306,7951,383,-1029,0.322580636,5.05376339,1.630246162,0.428852201
10,-1883,-10906,-3864,-10148,-8458,-3181,-1351,1767,-4457,-3169,-2213,-9813,-9752,4078,1227,-4540,15409,-148,1637,283,-372,7886,681,-1093,0.322580636,5.05376339,1.630246162,0.428859979
10,-1714,-9982,-4508,-9729,-8251,-2823,-438,647,-4424,-3966,-2064,-10201,-8866,3537,508,-3659,14635,1953,1780,286,-418,7718,1052,-1267,0.317693055,5.043988228,1.60244,0.428867638
10,-1751,-9436,-4906,-9950,-8058,-2612,218,-881,-4199,-4000,-1281,-10463,-8879,4030,588,-2336,13888,3184,1760,264,-437,7693,1350,-1466,0.317693055,5.05376339,1.605545521,0.428875297
10,-1660,-9473,-5424,-9075,-7374,-1788,821,-2927,-3925,-3435,-195,-10596,-9323,4765,782,-2046,12438,3720,1648,270,-405,7695,1724,-1559,0.322580636,5.05376339,1.630246162,0.428883106
10,-1856,-9662,-5755,-7588,-6826,-640,1019,-4057,-3797,-2418,357,-10752,-9387,5352,847,-1984,10191,4069,1428,293,-365,7578,1897,-1480,0.312805474,5.043988228,1.577787161,0.428890646
10,-2086,-9490,-5848,-5044,-6886,-443,1162,-4515,-3731,-1340,587,-10974,-8298,5913,139,-2058,8217,4602,1205,259,-302,7545,1950,-1384,0.327468216,5.05376339,1.654946923,0.428898513
10,-2513,-8537,-5648,-3285,-6347,-43,1230,-4596,-3698,434,517,-11108,-7375,6507,-587,-1474,6843,4934,1046,220,-241,7617,1885,-1326,0.307917893,5.043988228,1.553134203,0.428905964
10,-3029,-7648,-5418,-2340,-6097,-104,1133,-3946,-3793,1642,576,-10866,-6316,7182,-1015,-1484,5155,4440,877,160,-219,7570,1658,-1242,0.317693055,5.05376339,1.605545521,0.428913623
10,-3494,-6544,-5148,-919,-5935,-140,905,-2245,-4155,2574,540,-10161,-5338,7964,-1665,-1789,4041,3506,728,82,-180,7587,1434,-1125,0.312805474,5.043988228,1.577787161,0.428921163
10,-3855,-5924,-4975,-381,-5629,-113,768,-696,-4525,2694,316,-9729,-4681,8386,-2003,-2153,3229,2176,645,58,-133,7724,1392,-1012,0.327468216,5.05376339,1.654946923,0.428929061
10,-4442,-5457,-4735,-668,-5500,-198,747,1173,-4870,2243,-110,-8970,-4965,8364,-1645,-2873,3108,1127,566,84,-109,7757,1266,-787,0.337243408,5.05376339,1.704348445,0.428937256
10,-4706,-5358,-4497,-838,-5229,-829,765,1979,-4924,2193,-411,-9182,-5222,8194,-1051,-3325,2277,-458,532,68,-103,7789,1133,-637,0.322580636,5.05376339,1.630246162,0.428945035
10,-4472,-5502,-3976,-391,-4775,-2817,519,2763,-4799,2492,-336,-9949,-5008,8150,-725,-3229,965,-1940,528,81,-98,7779,1071,-596,0.307917893,5.043988228,1.553134203,0.428952426
10,-3999,-5618,-3311,942,-4229,-4148,317,4060,-4481,1864,-477,-8546,-4167,8510,-607,-3308,-685,-3544,567,82,-92,7815,1001,-622,0.312805474,5.043988228,1.577787161,0.428959966
10,-3642,-5451,-2406,2377,-3686,-4177,537,4458,-4130,349,-509,-6807,-3063,8416,-624,-4301,-1781,-4419,641,88,-90,7823,924,-647,0.307917893,5.043988228,1.553134203,0.428967416
10,-3901,-4721,-1156,3134,-3342,-4096,847,3536,-3684,282,-80,-6635,-2157,7873,-79,-5167,-2676,-5062,699,106,-105,7842,881,-633,0.317693055,5.05376339,1.605545521,0.428975105
10,-4210,-3808,-414,2714,-3114,-5110,895,2590,-2931,1256,106,-6652,-1191,7003,733,-4811,-3101,-6048,706,102,-116,7762,883,-616,0.312805474,5.043988228,1.577787161,0.428982645
10,-4001,-2539,522,2555,-3341,-7942,703,1862,-2077,2383,-12,-6982,1,6911,1966,-4358,-2808,-8266,702,93,-134,7782,984,-589,0.312805474,5.043988228,1.577787161,0.428990185
10,-3612,-1557,1313,2833,-3059,-9673,428,1447,-1545,2885,-198,-6875,1182,6919,2863,-4512,-2267,-10683,667,71,-136,7777,1075,-652,0.322580636,5.05376339,1.630246162,0.428997964
10,-3057,-67,2306,3645,-3580,-12098,-95,1162,-815,3594,-552,-6936,2273,6663,3289,-5423,-2299,-14351,624,66,-135,7848,1160,-838,0.307917893,5.043988228,1.553134203,0.429005414
10,-2361,1258,3097,4177,-3934,-13919,-401,1101,-281,4170,-736,-6967,4154,6285,3744,-5828,-3136,-18065,548,110,-107,7881,1181,-937,0.312805474,5.05376339,1.580844879,0.429012984
10,-1377,3182,4122,3925,-4284,-15132,-554,1279,333,3975,-959,-7585,5952,5405,4816,-6482,-3059,-20604,426,186,-65,7853,1123,-873,0.312805474,5.043988228,1.577787161,0.429020524
10,-604,4646,4822,3128,-4668,-14501,-622,1401,824,3650,-1113,-7751,6982,3282,6043,-7049,-1819,-21158,403,204,-20,7654,1024,-826,0.312805474,5.05376339,1.580844879,0.429028064
10,194,5602,5416,2647,-5090,-14246,-640,1211,1450,2986,-1299,-8230,6402,-116,7416,-7455,-50,-21315,427,163,-3,7452,1114,-776,0.317693055,5.05376339,1.605545521,0.429035783
10,1567,6143,6163,1751,-5775,-13809,-648,999,1761,2016,-1393,-8705,5076,-2767,8023,-6138,1466,-21160,489,72,-45,7565,1278,-833,0.307917893,5.05376339,1.556144118,0.429043204
10,2610,6265,6623,1265,-6047,-13073,-587,543,1910,1161,-1504,-9074,4930,-5088,7941,-4595,2602,-19421,510,83,-53,7682,1416,-857,0.317693055,5.043988228,1.60244,0.429050833
10,3750,6588,6986,-544,-5738,-11861,-396,-350,2013,313,-1525,-9218,5578,-7143,7878,-3427,3369,-17307,443,90,-60,7684,1448,-878,0.307917893,5.043988228,1.553134203,0.429058254
10,4377,7120,6927,-2797,-5005,-10080,-220,-1082,2011,-453,-1584,-9156,6258,-9222,8300,-1922,5225,-15579,427,101,-53,7765,1442,-747,0.312805474,5.043988228,1.577787161,0.429065764
10,4746,7467,6677,-6102,-3871,-6430,-187,-2593,2082,-2104,-2157,-9754,6412,-11107,8878,-748,9662,-13676,418,100,-39,7844,1441,-645,0.327468216,5.05376339,1.654946923,0.429073751
10,4477,7759,6254,-8377,-3965,-3811,191,-4162,1871,-2612,-2411,-9685,4813,-14014,8724,1462,15002,-12341,401,85,-25,7937,1416,-456,0.307917893,5.043988228,1.553134203,0.429081172
10,4369,7561,5385,-11815,-5032,-2377,229,-4990,1358,-1271,-1833,-7857,3378,-16389,7243,3763,17568,-12096,391,84,-24,7842,1266,-324,0.312805474,5.05376339,1.580844879,0.429088712
10,5132,6777,4345,-14852,-5766,-2083,-224,-4201,1164,-627,-1882,-6573,950,-18168,5383,7059,19981,-11028,398,18,-35,7740,1107,-186,0.322580636,5.05376339,1.630246162,0.42909649
10,6151,4340,3247,-16975,-6606,-1803,-403,-3456,844,-484,-1746,-6127,-1695,-17771,4202,10376,23786,-6824,376,-17,-42,7792,1216,-87,0.322580636,5.05376339,1.630246162,0.429104298
10,7339,55,745,-19344,-6613,1273,-309,-3396,384,-207,-1413,-6397,-6241,-16751,4789,10542,19517,-2969,312,-84,-21,7798,1467,-86,0.376344085,5.05376339,1.901953936,0.429113388
10,7194,-3014,-1250,-16978,-8630,1664,-152,-3586,-151,-395,-1434,-7478,-7396,-15436,5102,10588,13654,2086,238,-106,28,7803,1639,-151,0.386119246,5.043988228,1.947580934,0.429122746
10,7825,-6486,-2476,-10174,-8209,-1100,134,-3700,-761,-1182,-2039,-9510,-5135,-11176,2452,12263,13327,7488,89,-102,80,7802,1843,-192,0.386119246,5.05376339,1.951355338,0.429132044
10,8190,-5925,-3254,-2806,-3073,1648,463,-3447,-1155,-1617,-2221,-10276,-5939,-6701,-1879,12084,13067,13291,-103,-116,147,7896,1891,-337,0.317693055,5.05376339,1.605545521,0.429139733
10,5412,-880,-5323,-1756,-3203,6364,742,-3184,-1618,-1609,-2224,-9914,-6435,-2260,-4050,9411,10654,12559,-257,-81,210,7936,1767,-356,0.312805474,5.043988228,1.577787161,0.429147273
10,3774,703,-5391,-5219,-5764,7952,952,-3049,-1662,-1154,-2099,-9552,-6266,671,-5471,9153,7094,10239,-450,-49,251,7939,1622,-432,0.327468216,5.05376339,1.654946923,0.429155171
10,2165,-252,-5795,-5612,-4408,8907,982,-2983,-1311,-94,-1727,-9193,-5718,1694,-5473,6921,5645,10023,-629,-32,288,7935,1420,-489,0.332355827,5.043988228,1.676398873,0.429163188
10,899,-1277,-5956,-3784,-5144,8528,998,-2918,-1146,892,-1465,-9032,-5575,2355,-5048,5672,4610,9695,-770,-27,276,7929,1217,-508,0.327468216,5.05376339,1.654946923,0.429171115
10,434,-1790,-6155,-2644,-4937,7721,801,-1998,-1189,2032,-955,-8635,-5618,3000,-4828,4071,3311,8999,-798,-37,256,7890,963,-367,0.317693055,5.043988228,1.60244,0.429178804
10,-446,-2682,-5869,-1692,-4221,6229,501,-549,-1443,2238,-1064,-8235,-5503,3861,-4581,2887,2213,8288,-734,-28,233,7843,759,-228,0.317693055,5.05376339,1.605545521,0.429186493
10,-1268,-3490,-5774,-782,-4019,4836,144,1654,-1851,1429,-1535,-8023,-5803,4929,-4213,2543,1741,7101,-568,-34,203,7791,621,-199,0.312805474,5.043988228,1.577787161,0.429194063
10,-2021,-4484,-5791,633,-3508,3478,26,2984,-2029,361,-1921,-7911,-6161,6287,-3765,1882,712,6032,-456,-28,195,7951,458,-259,0.312805474,5.043988228,1.577787161,0.429201633
10,-2519,-4925,-5640,1378,-3092,2768,-21,3804,-2030,-865,-2071,-7715,-6416,7056,-3402,680,-620,4449,-358,7,204,7933,293,-311,0.322580636,5.043988228,1.627092957,0.429209411
10,-3297,-5420,-5269,2491,-3068,2012,-35,3975,-1883,-2228,-2277,-7459,-6111,7563,-2896,-550,-1886,2994,-272,-14,192,7824,262,-365,0.317693055,5.05376339,1.605545521,0.4292171
10,-3773,-5618,-4909,3434,-2845,1524,79,3653,-1681,-2572,-2403,-7596,-5489,7652,-2438,-1402,-3371,1682,-196,-40,176,7888,249,-478,0.307917893,5.043988228,1.553134203,0.429224521
10,-4324,-5424,-4370,4812,-2636,556,323,2701,-1485,-1911,-2080,-7805,-4617,7256,-2192,-2338,-3646,829,-166,-47,169,7972,281,-356,0.303030312,5.043988228,1.528481364,0.429231852
10,-4594,-4944,-3982,5626,-2542,-213,340,1997,-1460,-764,-1781,-7750,-4214,6982,-2142,-2618,-4191,423,-156,-3,175,7946,329,-336,0.322580636,5.05376339,1.630246162,0.429239631
10,-4794,-4562,-3474,6245,-2422,-1465,143,1551,-1474,908,-1327,-7420,-4025,6951,-2183,-3050,-5080,-641,-134,-27,161,7803,489,-424,0.322580636,5.05376339,1.630246162,0.429247439
10,-4775,-3817,-2866,6598,-2931,-3643,-221,1649,-1399,2086,-1238,-7333,-3246,7386,-2085,-3558,-6024,-2335,-127,-74,146,7842,595,-529,0.312805474,5.043988228,1.577787161,0.429254979
10,-4656,-3495,-2406,6315,-2530,-3733,-698,2332,-1229,3397,-1478,-7494,-2431,7259,-1775,-4638,-6454,-3360,-164,-100,110,7848,695,-660,0.307917893,5.043988228,1.553134203,0.4292624
10,-4827,-3364,-1604,6163,-2035,-3607,-785,3228,-1118,3932,-1453,-7507,-2085,6699,-1134,-5120,-6449,-3777,-159,-118,83,7932,597,-736,0.307917893,5.043988228,1.553134203,0.42926982
10,-5179,-3326,-925,6038,-1712,-4520,-750,4003,-924,4452,-1108,-7776,-2325,5935,-539,-4526,-6540,-3934,-196,-108,73,7851,397,-847,0.303030312,5.043988228,1.528481364,0.429277152
10,-5327,-3074,-14,6146,-1901,-7560,-1033,4610,-349,5518,-992,-7633,-2086,6385,212,-3881,-7207,-5215,-222,-105,57,7722,163,-808,0.312805474,5.043988228,1.577787161,0.429284692
10,-5335,-2598,755,7058,-1744,-9867,-1348,4899,271,6006,-1449,-8375,-958,7580,414,-3785,-7972,-6853,-230,-114,42,7614,83,-763,0.317693055,5.043988228,1.60244,0.429292381
10,-5495,-1176,2173,8649,-1871,-12301,-1551,5327,1227,5783,-1541,-8607,446,8807,256,-4310,-8847,-9710,-176,-66,24,7771,265,-932,0.332355827,5.05376339,1.679647684,0.429300398
10,-5965,125,3182,8757,-1775,-12915,-1552,5237,1964,5165,-1270,-8880,2031,9318,130,-4523,-9483,-12698,-222,-14,34,7836,516,-1087,0.327468216,5.05376339,1.654946923,0.429308295
10,-6412,1287,3959,8038,-1534,-13089,-1523,4143,2996,5059,-488,-9586,3197,9203,597,-5207,-9546,-14999,-278,-4,26,7763,611,-1106,0.327468216,5.05376339,1.654946923,0.429316193
10,-6745,2541,4796,7679,-1160,-13975,-1601,3167,3880,5813,151,-9981,3813,8146,1801,-5039,-10392,-17571,-339,-34,10,7666,781,-1180,0.322580636,5.05376339,1.630246162,0.429324031
10,-6620,3632,5615,7330,-1078,-14746,-1740,2464,5000,6426,428,-9480,4707,6903,3578,-5198,-11631,-18806,-410,-93,-13,7636,894,-1326,0.322580636,5.043988228,1.627092957,0.429331809
10,-6284,4988,6909,7226,-1098,-16169,-1647,2452,5821,6671,401,-9753,6207,5777,4993,-4631,-12008,-19811,-522,-144,-12,7694,957,-1362,0.317693055,5.05376339,1.605545521,0.429339498
10,-5985,5951,8178,7800,-1230,-18344,-1475,2898,6701,6477,264,-10694,7517,4994,6615,-2113,-12493,-21983,-589,-152,-16,7752,973,-1221,0.317693055,5.05376339,1.605545521,0.429347157
10,-5603,7603,10114,9009,-506,-21505,-1235,3321,7134,5884,96,-11064,9034,5268,7846,-834,-13129,-25266,-647,-143,-9,7692,852,-1162,0.312805474,5.043988228,1.577787161,0.429354697
10,-5178,8716,11466,10224,-569,-22888,-1005,3622,7344,4568,-64,-11100,10001,5761,9360,-479,-15157,-28577,-707,-97,25,7748,771,-1201,0.327468216,5.05376339,1.654946923,0.429362625
10,-4171,9729,13286,10501,-1309,-23324,-569,3551,7272,1470,-519,-11597,10667,4801,11350,-1901,-16873,-31897,-760,-59,46,7761,630,-1101,0.312805474,5.043988228,1.577787161,0.429370195
10,-2761,10297,14607,10247,-1381,-24742,-248,3228,6911,-1417,-780,-11437,11313,1943,14428,1547,-16950,-32651,-769,-57,34,7776,709,-934,0.317693055,5.05376339,1.605545521,0.429377913
10,-1027,10952,15924,8175,156,-24526,119,1644,5958,-4909,-1697,-10764,12744,-811,16815,4391,-12196,-32651,-752,-46,15,7821,890,-827,0.312805474,5.043988228,1.577787161,0.429385453
10,1493,11175,17102,2638,2995,-23005,247,104,5057,-6465,-2594,-10017,13157,-5277,18654,9118,-7451,-32651,-755,-66,3,7807,1119,-849,0.322580636,5.05376339,1.630246162,0.429393232
10,3511,10655,17029,-2840,6334,-21131,-91,-2667,3722,-7060,-5032,-9473,13236,-8452,20584,16478,-336,-32651,-766,-115,3,7796,1180,-878,0.312805474,5.05376339,1.580844879,0.429400831
10,5508,9683,16120,-11375,9958,-18596,89,-4901,3110,-6515,-6514,-8354,10923,-12096,22097,22676,7000,-32651,-762,-120,-11,7842,1192,-888,0.322580636,5.05376339,1.630246162,0.42940861
10,7388,7984,15677,-16515,11860,-15151,-31,-6021,3945,-3261,-7768,-5543,5782,-15401,22329,26546,13549,-32651,-723,-98,-38,7809,1047,-955,0.322580636,5.05376339,1.630246162,0.429416388
10,10680,3870,15865,-17814,12064,-9527,944,-5707,4172,-1501,-5445,-4169,-127,-14526,19342,26325,17387,-26706,-656,-50,-45,7800,670,-906,0.307917893,5.05376339,1.556144118,0.429423809
10,10747,-1239,12528,-19092,9653,-7528,2073,-6448,3759,-578,-2969,-4268,-6282,-14571,16958,23732,17411,-12616,-627,32,-32,7863,478,-729,0.312805474,5.043988228,1.577787161,0.429431349
10,9939,-6688,7967,-22367,1327,-4276,2649,-10331,4332,1048,-2339,-6514,-9786,-13203,15233,20188,19449,-4119,-617,73,-23,7828,463,-542,0.317693055,5.043988228,1.60244,0.429439008
10,9918,-10255,6188,-15683,-2030,-3979,3206,-14395,4849,4761,-3074,-10406,-9482,-8780,10830,16565,14366,1454,-574,47,-35,7824,627,-509,0.327468216,5.05376339,1.654946923,0.429446936
10,10556,-10081,3880,-9990,-1272,-1286,3693,-14297,4329,9864,-1916,-13192,-6931,-6072,5807,13675,12428,3544,-488,-16,-48,7852,749,-774,0.307917893,5.043988228,1.553134203,0.429454356
10,9494,-5922,1391,-4236,3057,9548,2386,-8958,3327,11561,-747,-10877,-4504,-5234,2064,11156,10534,5259,-425,-40,-84,7900,756,-950,0.317693055,5.043988228,1.60244,0.429462016
10,7650,-2599,17,-2391,1021,12102,458,-1544,2706,9174,-2181,-6886,-3357,-6133,-92,9290,9641,8184,-401,-39,-97,7912,779,-1025,0.322580636,5.05376339,1.630246162,0.429469794
10,4895,170,-1035,-3572,-2109,12716,302,2045,2421,5001,-2230,-6184,-3302,-7626,-1693,10073,7806,10245,-464,-18,-78,7768,849,-951,0.327468216,5.043988228,1.651745796,0.429477692
10,3226,1530,-1700,-3190,-2368,10991,958,5455,1843,-11,-1853,-7379,-2471,-6835,-2602,10496,6215,11594,-539,-59,-47,7634,975,-896,0.317693055,5.05376339,1.605545521,0.429485381
10,1496,3171,-2011,-4966,-1962,8477,975,7189,1320,-3335,-878,-7615,-1325,-4245,-2863,9566,5550,12267,-628,-105,-25,7636,1232,-1001,0.317693055,5.043988228,1.60244,0.42949304
10,711,3229,-2033,-6484,-4160,7713,200,7594,1100,-6064,-781,-7598,-240,-1864,-2501,7459,5518,12271,-764,-175,-6,7652,1378,-1102,0.317693055,5.05376339,1.605545521,0.429500729
10,386,1691,-1750,-6807,-4617,7693,-1032,5982,1357,-8458,-2079,-7198,-399,475,-1532,5466,5636,10279,-902,-222,28,7595,1465,-988,0.312805474,5.05376339,1.580844879,0.429508299
10,-188,-165,-1438,-5622,-5118,7447,-1378,3837,1457,-9314,-2893,-6793,-1376,1632,-576,3461,5246,8763,-1104,-252,87,7694,1554,-808,0.307917893,5.043988228,1.553134203,0.42951569
10,-559,-1416,-1277,-3523,-5813,6842,-1175,1011,1418,-8399,-3731,-6766,-1656,2007,50,1307,4605,8084,-1254,-256,158,7770,1493,-669,0.317693055,5.05376339,1.605545521,0.429523349
10,-870,-1633,-1134,-1838,-6112,5803,-790,-350,1441,-6718,-4045,-7030,-1477,2073,225,-44,4219,7614,-1324,-239,205,7795,1343,-603,0.312805474,5.043988228,1.577787161,0.429530889
10,-1080,-1226,-1039,-1043,-6365,5175,-267,-1234,1347,-4637,-4277,-7241,-914,2105,171,-735,4024,6876,-1307,-265,207,7787,985,-607,0.317693055,5.05376339,1.605545521,0.429538548
10,-948,-430,-1036,-1212,-6731,4822,192,-1466,1051,-3334,-3969,-7384,-335,1859,21,-1113,3974,6583,-1213,-266,190,7948,704,-599,0.312805474,5.043988228,1.577787161,0.429546088
10,-767,25,-902,-1011,-6538,4808,491,-1180,568,-1915,-3389,-7596,-190,1424,-122,-1810,4358,6165,-1071,-203,148,8059,554,-599,0.312805474,5.05376339,1.580844879,0.429553628
10,-720,107,-311,-1873,-7225,4334,345,-526,406,-1120,-2935,-7842,-63,1036,-190,-2238,4339,6031,-924,-133,109,8064,312,-618,0.322580636,5.05376339,1.630246162,0.429561436
10,-709,-131,-181,-1443,-6657,3857,-15,119,223,-942,-3013,-7852,146,788,-225,-1858,4089,6337,-636,-67,42,7889,109,-593,0.307917893,5.05376339,1.556144118,0.429568857
10,-772,-70,95,-1475,-6701,3636,-569,724,-238,-1131,-3133,-7675,279,861,-187,-1982,4194,6736,-352,-50,-32,7828,97,-667,0.312805474,5.05376339,1.580844879,0.429576427
10,-809,-287,342,-1697,-6926,3463,-859,900,-640,-1641,-3399,-7571,276,1046,-33,-1980,4115,6570,-153,-59,-73,7825,254,-790,0.317693055,5.043988228,1.60244,0.429584116
10,-890,-401,586,-1809,-6582,3369,-895,881,-985,-2359,-3527,-7450,389,1131,131,-1939,3956,6170,59,-50,-106,7865,441,-976,0.327468216,5.05376339,1.654946923,0.429592013
10,-1037,-593,751,-1839,-6434,3090,-738,684,-1103,-2848,-3246,-7282,567,1277,406,-1938,4077,6227,133,-26,-118,7807,589,-1162,0.312805474,5.043988228,1.577787161,0.429599524
10,-1207,-637,971,-1994,-6413,2953,-623,207,-1046,-3148,-3023,-7173,670,1582,663,-1754,4266,5906,160,-33,-130,7654,739,-1267,0.307917893,5.043988228,1.553134203,0.429606974
10,-1152,-671,1140,-2300,-6460,2606,-577,-300,-937,-3069,-2946,-7175,884,1865,878,-1785,4485,5647,210,-70,-132,7685,909,-1336,0.322580636,5.05376339,1.630246162,0.429614753
10,-1188,-695,1178,-2589,-6087,2643,-557,-716,-844,-2794,-2790,-7098,1055,2082,1042,-1521,5036,5279,200,-45,-114,7754,1009,-1229,0.327468216,5.05376339,1.654946923,0.42962265
10,-1359,-829,1193,-2923,-5994,2989,-611,-775,-883,-2488,-2631,-6934,864,2210,1169,-1640,5661,4741,194,-41,-105,7745,1000,-1179,0.317693055,5.05376339,1.605545521,0.429630339
10,-1362,-1005,1126,-3115,-5993,3249,-755,-805,-993,-2181,-2501,-6885,588,2006,1262,-1514,5854,4423,207,-48,-126,7719,886,-1189,0.317693055,5.05376339,1.605545521,0.429637969
10,-1478,-1181,1056,-3248,-5622,3364,-950,-922,-1101,-1801,-2384,-6863,562,1716,1273,-1328,5913,4553,237,-65,-147,7738,860,-1178,0.317693055,5.043988228,1.60244,0.429645628
10,-1847,-1177,993,-3171,-5604,3033,-1047,-968,-1125,-1317,-2382,-7012,783,1614,1162,-860,6112,4821,265,-53,-150,7805,857,-1112,0.327468216,5.043988228,1.651745796,0.429653555
10,-2063,-915,889,-3300,-5626,2737,-1170,-492,-1103,-858,-2381,-7349,1186,1816,973,-712,6484,5018,301,-20,-148,7885,923,-1026,0.312805474,5.043988228,1.577787161,0.429661095
10,-2351,-626,699,-3758,-5615,2945,-1278,68,-1143,-716,-2297,-7457,1250,1976,796,-585,7012,4790,348,25,-123,7828,925,-1079,0.317693055,5.05376339,1.605545521,0.429668725
10,-2622,-647,605,-3881,-5821,3000,-1464,722,-1292,-881,-2227,-7541,985,2130,629,-696,7129,4666,414,-277,-141,7662,962,-1191,0.312805474,5.05376339,1.580844879,0.429676265
10,-2807,-660,537,-3798,-6032,2615,-1503,1006,-1383,-1079,-2271,-7683,1022,2212,341,-880,6898,4645,462,-71,-167,7654,1151,-1340,0.322580636,5.05376339,1.630246162,0.429684043
10,-2969,-557,541,-3703,-6017,2333,-1442,1172,-1472,-1287,-2412,-8089,1329,2393,47,-984,6984,4496,439,-84,-162,7705,1325,-1362,0.312805474,5.05376339,1.580844879,0.429691613
10,-3266,-240,490,-3958,-6186,1683,-1394,1277,-1563,-1407,-2509,-8395,1606,2707,-277,-940,7414,4310,418,-60,-135,7671,1385,-1278,0.317693055,5.043988228,1.60244,0.429699272
