activity,wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
7,1958,-2597,2746,-8059,5816,472,205,-2432,570,3318,7442,372,-2247,5022,2054,6938,8838,1030,-2106,738,273,8242,934,-3878,0.317693055,5.05376339,1.605545521,0.296111882
7,1515,-2541,1989,-6804,6376,1618,420,-2684,-45,3349,8788,-256,-2067,3508,1238,5507,8192,586,-3201,931,569,6617,-898,-3611,0.322580636,5.05376339,1.630246162,0.29611969
7,1527,-2697,1632,-6343,6515,1826,183,-3166,-286,3663,9013,-1023,-2302,2314,566,5286,7707,605,-3673,205,317,6471,-1455,-2858,0.317693055,5.05376339,1.605545521,0.296127349
7,1573,-2938,1400,-5905,7139,1486,-422,-2914,-693,4024,8642,-906,-2945,702,-305,5893,6969,1131,-2300,-241,-91,7735,-1407,-2021,0.317693055,5.05376339,1.605545521,0.296135008
7,1720,-3127,1191,-5786,7067,1111,-767,-2465,-833,3941,8101,-654,-3482,-397,-946,6369,6256,1749,-1897,-253,-257,8421,-966,-106,0.317693055,5.05376339,1.605545521,0.296142697
7,1741,-3352,853,-5540,7062,705,-1115,-1930,-784,3377,7712,-523,-3531,-1088,-1390,6780,5102,2155,-1387,-108,-138,7871,-1252,686,0.317693055,5.05376339,1.605545521,0.296150386
7,1651,-3610,410,-5013,6813,584,-1260,-1896,-719,2574,7056,-617,-3265,-1186,-1532,6984,4360,2343,-658,55,42,7727,-1733,621,0.312805474,5.05376339,1.580844879,0.296157926
7,1614,-3749,147,-4709,6557,741,-1262,-2137,-690,2092,6813,-753,-3223,-1058,-1552,6578,3935,2575,-354,178,89,7453,-1614,11,0.317693055,5.05376339,1.605545521,0.296165586
7,1547,-3762,-84,-3974,6326,673,-1213,-2264,-646,1944,6636,-774,-3231,-968,-1457,6398,3459,2655,-770,103,118,7445,-1307,-1168,0.322580636,5.05376339,1.630246162,0.296173394
7,1436,-3634,-232,-3676,6231,554,-1177,-2544,-636,2391,6678,-725,-2950,-878,-1408,6185,2868,2817,-1333,11,50,7539,-1198,-2003,0.322580636,5.05376339,1.630246162,0.296181202
7,1227,-3452,-349,-3478,6158,365,-1244,-2350,-699,2801,6780,-989,-2709,-813,-1332,6259,2576,2793,-1464,10,13,7895,-1139,-2690,0.312805474,5.05376339,1.580844879,0.296188742
7,1051,-3088,-397,-3203,6324,272,-1196,-2185,-730,3045,7143,-1076,-2488,-652,-1264,6399,2166,2722,-1218,80,36,7591,-829,-2283,0.317693055,5.05376339,1.605545521,0.296196401
7,896,-2637,-347,-3322,6360,178,-1277,-1970,-874,3067,7082,-1301,-2185,-472,-1287,6426,1913,2671,-1006,167,78,7537,-855,-1814,0.317693055,5.043988228,1.60244,0.29620406
7,762,-2509,-285,-3491,6552,112,-1224,-1855,-944,3123,7089,-1395,-1879,-503,-1157,6334,1974,2716,-977,198,140,7607,-983,-1391,0.322580636,5.05376339,1.630246162,0.296211869
7,577,-2311,-240,-3467,6732,111,-1133,-1648,-875,3214,7082,-1355,-1719,-515,-805,6914,1929,2402,-860,263,68,7759,-1178,-1452,0.322580636,5.05376339,1.630246162,0.296219677
7,392,-1703,-241,-3498,6964,-72,-1038,-1400,-757,3182,7267,-1267,-1235,-423,-552,6972,1730,2128,-495,141,-76,7548,-1458,-1737,0.322580636,5.05376339,1.630246162,0.296227485
7,298,-1116,-234,-3477,7078,-249,-838,-1367,-664,3057,7684,-1125,-537,-644,-409,6947,1899,1814,-361,70,-131,7724,-1304,-1778,0.312805474,5.05376339,1.580844879,0.296235085
7,176,-428,-228,-3650,7350,-282,-719,-1341,-639,2932,7969,-1190,-158,-996,-270,7137,2104,1494,-696,192,-83,7850,-1132,-1317,0.312805474,5.05376339,1.580844879,0.296242625
7,124,-113,-211,-3790,7343,-701,-717,-1231,-600,2686,8323,-1164,19,-1234,-226,7603,2202,1615,-678,321,-22,7479,-1212,-430,0.322580636,5.043988228,1.627092957,0.296250403
7,195,-205,-179,-4473,7269,-1149,-789,-1092,-593,2740,8526,-1278,80,-1212,-252,8157,2775,1822,-497,388,-27,7776,-935,231,0.317693055,5.043988228,1.60244,0.296258092
7,212,-651,-137,-4647,7245,-1198,-949,-1024,-657,2757,8293,-1527,-537,-896,-180,8501,3378,1800,-209,350,-42,7807,-611,767,0.312805474,5.05376339,1.580844879,0.296265632
7,365,-1354,-77,-4682,6972,-1557,-1248,-1150,-899,2853,7967,-1717,-1475,-413,-148,8546,3582,1414,84,56,-49,7947,-228,764,0.312805474,5.05376339,1.580844879,0.296273202
7,566,-2123,-65,-4715,7291,-1895,-1409,-1203,-903,2725,7929,-1745,-2056,179,-531,8910,3444,758,142,-15,2,7699,217,158,0.312805474,5.05376339,1.580844879,0.296280771
7,712,-2850,-71,-4193,7580,-1984,-1538,-1184,-641,2180,8350,-1641,-2948,-17,-728,8157,1550,250,-34,95,157,8092,235,-892,0.317693055,5.05376339,1.605545521,0.296288431
7,822,-2868,-58,-3311,7944,-1686,-1523,-1152,-341,1871,8791,-1668,-2012,-150,-445,8878,-1083,744,-211,236,294,7993,8,-1178,0.317693055,5.05376339,1.605545521,0.29629609
7,792,-2016,96,-2753,7845,-1509,-1362,-1044,46,1896,8825,-1587,-1010,-68,-35,7993,-677,1709,-130,220,285,7558,-524,-1299,0.317693055,5.05376339,1.605545521,0.296303779
7,594,-851,464,-3195,7596,-1742,-1051,-890,234,2271,8472,-1605,-601,-112,156,8260,735,1658,-62,266,310,7549,-1203,-1467,0.317693055,5.05376339,1.605545521,0.296311438
7,428,-568,700,-3935,7183,-1727,-688,-517,346,2830,7854,-1390,-642,285,174,8056,2404,1457,-178,302,288,7763,-1476,-1631,0.317693055,5.05376339,1.605545521,0.296319127
7,223,-688,883,-4438,6842,-1386,-347,-95,431,2957,7450,-990,-1131,431,212,7548,2636,1507,-490,160,215,7689,-1328,-1576,0.317693055,5.05376339,1.605545521,0.296326816
7,90,-811,940,-4447,6632,-1141,32,201,507,2768,7231,-567,-918,606,277,7831,2531,1124,-510,70,147,7866,-1565,-1337,0.327468216,5.05376339,1.654946923,0.296334714
7,-1,-563,853,-4365,6691,-765,353,305,387,2456,7330,-330,-443,1281,455,8343,2450,1214,90,12,-39,7521,-1740,-1289,0.317693055,5.05376339,1.605545521,0.296342373
7,-43,90,746,-4007,6613,-465,486,253,287,2374,7548,-377,-105,1887,702,7420,2619,1378,529,-130,-207,7384,-1611,-1328,0.317693055,5.05376339,1.605545521,0.296350062
7,23,690,620,-4136,6662,-406,427,146,143,2247,7453,-438,55,1045,876,6127,2079,1099,575,-167,-246,7545,-1563,-1235,0.322580636,5.05376339,1.630246162,0.29635784
7,183,974,459,-4092,6607,-202,339,52,59,2216,7350,-538,1165,51,830,6270,2287,735,856,-192,-328,7613,-1755,-1267,0.312805474,5.05376339,1.580844879,0.29636541
7,244,1114,351,-3984,6478,-205,277,33,29,2252,7352,-682,1346,-430,788,6406,3008,903,1127,-207,-436,7902,-1931,-1396,0.312805474,5.05376339,1.580844879,0.29637295
7,280,1137,293,-4011,6401,-507,291,143,-19,2364,7404,-827,1142,-774,625,6407,3325,1587,1096,-127,-467,7853,-1776,-1280,0.317693055,5.05376339,1.605545521,0.296380639
7,189,976,317,-3934,6408,-525,383,353,-179,2578,7742,-1208,808,-902,441,6902,3332,1694,1113,-34,-416,7638,-1578,-739,0.327468216,5.05376339,1.654946923,0.296388537
7,39,750,423,-4142,6576,-608,429,700,-365,2883,8151,-1486,354,-625,334,7514,3216,2118,977,-6,-303,7641,-1173,71,0.342130989,5.043988228,1.72570467,0.296396792
7,-41,650,549,-4283,6789,-689,442,1107,-620,3050,8480,-1810,-125,-286,406,7653,2914,2213,1046,-82,-383,7708,-814,299,0.327468216,5.05376339,1.654946923,0.296404719
7,-177,576,708,-4516,7212,-692,266,1697,-960,3020,8400,-2203,-191,-149,602,7834,2290,2277,1213,-357,-497,7452,-293,-146,0.322580636,5.05376339,1.630246162,0.296412498
7,-270,595,768,-4275,7267,-535,20,2184,-986,2826,7976,-2203,222,52,743,7883,2192,2121,1156,-671,-583,7283,-191,-257,0.317693055,5.05376339,1.605545521,0.296420187
7,-419,872,720,-3947,7313,-592,-155,2939,-668,2830,7267,-2026,849,255,883,7759,2085,2166,996,-764,-454,7371,-472,-116,0.317693055,5.05376339,1.605545521,0.296427846
7,-779,1586,527,-3338,7424,-492,-15,3370,-350,2851,7118,-1771,1830,395,827,7496,1914,2172,778,-580,-255,7897,-830,191,0.312805474,5.05376339,1.580844879,0.296435416
7,-1194,2348,343,-3202,7437,-525,404,3578,-108,2786,7251,-1495,2437,500,874,7583,1885,2246,651,-139,7,8154,-871,309,0.322580636,5.043988228,1.627092957,0.296443194
7,-1668,3242,146,-3332,7585,-801,687,3615,-37,2797,7454,-1282,3191,529,878,7933,1679,1998,663,105,85,8067,-744,-267,0.317693055,5.05376339,1.605545521,0.296450853
7,-1875,3720,37,-3554,7615,-1024,884,3758,66,2719,7778,-1044,3612,672,982,8309,1736,1603,927,52,66,7791,-1001,-1119,0.317693055,5.05376339,1.605545521,0.296458513
7,-1937,3992,-103,-3613,7724,-1397,954,3879,135,2624,8111,-750,3775,739,1114,8412,1615,1100,1132,-164,-7,7748,-1063,-1599,0.322580636,5.043988228,1.627092957,0.296466261
7,-1862,4164,-187,-3264,7917,-1333,1006,3921,178,2345,8349,-476,3861,679,1429,8295,1070,727,1340,-242,-170,7854,-1049,-2091,0.312805474,5.05376339,1.580844879,0.296473801
7,-1719,4425,-142,-3018,7887,-1371,1096,3841,216,2127,8532,-222,4084,486,1283,8008,1031,1096,1680,-215,-270,7565,-1140,-2415,0.317693055,5.043988228,1.60244,0.29648146
7,-1641,4379,-100,-3110,7827,-1274,1194,3757,172,2056,8347,-134,4163,222,990,7957,1854,1455,1642,-218,-262,7424,-1034,-2265,0.312805474,5.05376339,1.580844879,0.296489
7,-1594,4269,-98,-3267,7619,-1077,1255,3656,119,2093,8112,-58,3681,245,1080,8128,1917,1296,1582,-312,-217,7372,-794,-2163,0.317693055,5.05376339,1.605545521,0.296496689
7,-1428,4098,-142,-3629,7628,-1166,1290,3511,124,2015,7999,-1,3376,265,1307,8226,1810,1250,1672,-392,-192,7468,-624,-2092,0.317693055,5.05376339,1.605545521,0.296504349
7,-1235,3897,-169,-3502,7504,-1113,1290,3330,187,1877,8035,39,3435,224,1155,7859,1944,1324,1750,-466,-180,7538,-606,-1929,0.312805474,5.05376339,1.580844879,0.296511948
7,-1087,3622,-200,-3550,7452,-829,1324,3264,245,1848,8059,112,3382,113,931,7669,2613,1495,1746,-414,-163,7758,-616,-1753,0.317693055,5.05376339,1.605545521,0.296519607
7,-1043,3414,-225,-3712,7486,-623,1432,3098,295,1989,8071,98,2849,-12,834,7736,2923,1429,1728,-339,-136,7812,-721,-1392,0.317693055,5.05376339,1.605545521,0.296527267
7,-966,3166,-297,-4074,7495,-535,1505,2911,244,2216,7971,76,2623,-116,725,7860,3088,1440,1707,-180,-97,7955,-914,-847,0.312805474,5.05376339,1.580844879,0.296534836
7,-869,2965,-420,-4395,7498,-515,1498,2773,159,2341,7912,67,2614,-104,552,8235,3321,1557,1983,32,-146,8150,-1095,-570,0.312805474,5.05376339,1.580844879,0.296542376
7,-743,2853,-584,-4385,7477,-433,1446,2801,165,2213,7894,217,2703,-22,407,8084,3459,1739,2340,69,-202,7704,-1460,-645,0.322580636,5.05376339,1.630246162,0.296550184
7,-748,2926,-884,-4391,7673,1,1506,2871,279,1994,7845,304,2812,-69,220,7851,4002,1598,2536,-86,-180,7326,-1553,-968,0.317693055,5.05376339,1.605545521,0.296557873
7,-791,3055,-1152,-4695,7534,238,1626,2687,388,2027,8034,132,3007,-380,24,7493,4237,1730,2496,-240,-142,7352,-1313,-1212,0.322580636,5.05376339,1.630246162,0.296565652
7,-886,3211,-1523,-5035,7636,583,1681,2494,368,2154,8066,-115,3200,-719,-146,7584,4661,1719,2503,-294,-160,7676,-897,-1359,0.337243408,5.05376339,1.704348445,0.296573818
7,-935,3388,-1784,-5290,7472,503,1718,2226,298,2465,8082,-119,3546,-1021,-370,7904,5074,1994,2634,-308,-186,7808,-281,-1684,0.327468216,5.05376339,1.654946923,0.296581715
7,-989,3490,-2135,-5726,7416,218,1772,2243,234,2672,7908,-30,3792,-993,-752,8317,5768,2031,2571,-321,-200,7854,105,-1924,0.317693055,5.05376339,1.605545521,0.296589404
7,-1056,3507,-2493,-6152,7394,253,1860,2378,118,2525,7777,-78,3766,-834,-1054,8379,6197,1966,2496,-363,-151,7704,198,-2084,0.317693055,5.05376339,1.605545521,0.296597064
7,-1155,3402,-3010,-6480,7269,543,1887,2394,74,2244,7708,-383,3777,-834,-1422,7967,6489,1739,2326,-417,-104,7762,286,-1923,0.317693055,5.05376339,1.605545521,0.296604723
7,-1201,3199,-3366,-6503,6935,607,1868,2522,94,1827,7517,-648,3794,-1040,-1761,7471,6801,1531,2107,-423,-1,7901,287,-1310,0.317693055,5.05376339,1.605545521,0.296612412
7,-1275,2984,-3702,-6580,6594,672,1902,2577,87,1691,7358,-789,3705,-1358,-2127,7313,6770,1410,2013,-395,113,7849,46,-1430,0.317693055,5.05376339,1.605545521,0.296620101
7,-1416,2797,-4112,-6878,6176,610,2013,2640,10,1735,7207,-858,3767,-1554,-2334,7376,6685,1404,2055,-368,188,7653,-330,-1723,0.317693055,5.05376339,1.605545521,0.29662776
7,-1505,2828,-4385,-6978,5847,477,2172,2870,-110,1911,7150,-999,3960,-1520,-2557,7371,6746,1218,2161,-396,260,7525,-580,-1774,0.317693055,5.05376339,1.605545521,0.296635419
7,-1674,3240,-4701,-7197,5474,301,2307,2996,-253,1924,7082,-1158,4356,-1433,-2751,7488,7305,938,2248,-504,280,7394,-998,-1752,0.317693055,5.05376339,1.605545521,0.296643108
7,-1812,3594,-5048,-7898,5356,257,2467,3204,-505,1975,6989,-1127,4678,-1263,-2962,7563,8297,291,2289,-583,312,7303,-751,-1560,0.317693055,5.05376339,1.605545521,0.296650767
7,-1955,3941,-5554,-8667,5363,379,2605,3473,-667,2241,7131,-888,4867,-1422,-3364,7707,9083,-661,2264,-847,276,6800,-802,-1649,0.317693055,5.05376339,1.605545521,0.296658456
7,-1984,4272,-6009,-9413,5587,134,3069,3627,-870,2512,7549,-1016,5139,-2071,-4328,8121,10541,-1373,2188,-1199,347,6691,-381,-1338,0.317693055,5.05376339,1.605545521,0.296666145
7,-1966,4348,-6630,-11240,5852,-276,3454,3303,-1097,2308,7922,-1563,5512,-2622,-5092,10027,12221,-1204,2669,-1595,339,6061,20,-1833,0.317693055,5.05376339,1.605545521,0.296673834
7,-1748,3973,-7183,-12902,6105,-1288,3666,2514,-1643,2575,7432,-1981,5213,-2292,-5911,11685,13928,-884,2883,-2243,269,5856,365,-2054,0.317693055,5.05376339,1.605545521,0.296681523
7,-1609,3251,-7863,-13305,6347,-1597,3698,2302,-2042,3022,6603,-2076,4058,-1617,-6532,11879,14168,-1032,3046,-2993,219,4518,-264,-2220,0.317693055,5.05376339,1.605545521,0.296689183
7,-1458,2149,-8892,-12934,6312,-1824,3795,2606,-2316,2665,5939,-2192,3156,-1235,-7370,11843,13585,-1905,3210,-3661,169,3219,-928,-2639,0.322580636,5.05376339,1.630246162,0.296696961
7,-1554,1908,-9857,-12802,6700,-1250,4340,2750,-2581,3213,6304,-2388,3526,-1532,-8253,11866,13835,-2791,3271,-4621,119,2628,-1870,-3219,0.322580636,5.05376339,1.630246162,0.296704769
7,-1564,2082,-11238,-14725,6795,-1421,4581,3136,-2898,2442,6204,-3033,4718,-2586,-8830,13120,14697,-2777,3485,-5322,284,3011,-2138,-3790,0.312805474,5.043988228,1.577787161,0.296712309
7,-1481,2274,-12374,-16010,7285,-1360,4883,2650,-3294,951,6284,-3664,5839,-3376,-9488,14718,16547,-3114,3706,-6019,484,5782,-2008,-5659,0.317693055,5.05376339,1.605545521,0.296719968
7,-888,2368,-13774,-16436,7042,-1842,5208,2181,-3674,266,8018,-3980,5937,-3777,-10163,15571,17165,-2997,2962,-6815,276,9037,-1624,-7703,0.312805474,5.05376339,1.580844879,0.296727508
7,-473,2212,-14762,-17278,6869,-1563,5254,1167,-4363,-871,9791,-4777,5723,-4014,-11008,16312,17872,-3031,2206,-7249,-27,12050,-1176,-6822,0.317693055,5.043988228,1.60244,0.296735168
7,182,1221,-15805,-16367,6804,-1327,5090,306,-4940,-1353,10077,-5066,5396,-4481,-11756,15498,17753,-2429,1582,-6078,-26,13556,-915,-6475,0.337243408,5.05376339,1.704348445,0.296743333
7,588,-144,-16197,-13949,5981,-1543,4648,-370,-5665,-1390,10321,-5012,3399,-5242,-12720,14794,15761,-1528,-142,-4673,-15,12361,-1954,-4259,0.337243408,5.043988228,1.701051831,0.296751469
7,697,-1263,-16521,-11589,4858,-1545,4337,-630,-6497,-802,10325,-5346,740,-5551,-13016,14548,12688,-1929,-251,-3916,-506,10869,-4126,-2665,0.317693055,5.05376339,1.605545521,0.296759129
7,847,-2271,-16486,-8864,3013,-1801,4264,-433,-7390,-392,10136,-6185,-400,-5326,-13057,13451,7274,-1965,973,-3165,-1031,9281,-5949,-1326,0.322580636,5.05376339,1.630246162,0.296766907
7,921,-2140,-16144,-6760,1837,-2335,4225,869,-8503,-129,9462,-7090,-130,-4727,-13012,11081,2783,-2575,2486,-2522,-1731,8083,-6099,-866,0.312805474,5.05376339,1.580844879,0.296774447
7,1184,-1892,-15236,-4612,243,-2681,4010,1633,-8910,-793,9175,-7173,1082,-4409,-12663,8771,248,-2469,2954,-2158,-2287,6976,-4415,-1068,0.317693055,5.05376339,1.605545521,0.296782136
7,1462,-1742,-14408,-3148,-419,-2334,3893,2039,-9233,-2250,8444,-6704,1675,-4564,-11577,6105,-446,-2559,2811,-2149,-2395,6066,-1981,-1790,0.317693055,5.05376339,1.605545521,0.296789825
7,1696,-1268,-13167,-1637,-991,-1720,3974,1760,-9223,-2890,7797,-6373,1527,-4825,-10261,3974,-969,-2496,2539,-2149,-2116,6104,-1152,-2879,0.312805474,5.05376339,1.580844879,0.296797395
7,1868,-827,-12148,-1087,-1628,-1538,3953,833,-8848,-3448,7217,-6144,1531,-5286,-9376,2049,-1359,-2435,1957,-1587,-1879,5794,-945,-3434,0.317693055,5.05376339,1.605545521,0.296805054
7,2035,-677,-10703,-551,-2082,-1148,4089,217,-8851,-1768,7092,-5951,1347,-5707,-8340,774,-1415,-1747,1706,-1654,-1795,5172,-1760,-3501,0.317693055,5.05376339,1.605545521,0.296812713
7,2072,-842,-9551,99,-2370,-814,3711,121,-8704,42,7386,-5567,755,-5934,-7589,-79,-1264,-937,1776,-998,-1674,5776,-1321,-3815,0.317693055,5.05376339,1.605545521,0.296820372
7,1991,-1214,-8276,883,-2823,-728,3444,610,-8432,348,6413,-5168,-90,-5736,-7142,-975,-1301,-294,1404,-832,-1633,5576,-644,-3930,0.312805474,5.05376339,1.580844879,0.296827942
7,1866,-2393,-6336,1758,-3295,-544,3445,1671,-7889,1209,5454,-5515,-2187,-5355,-6978,-1597,-1499,524,1263,-677,-1587,5813,-776,-3896,0.322580636,5.05376339,1.630246162,0.296835721
7,1576,-3897,-4856,2211,-3320,-416,3479,2900,-6965,1464,5712,-5665,-4812,-4867,-7002,-2369,-1933,1172,1065,57,-1423,5400,-1686,-3644,0.317693055,5.05376339,1.605545521,0.29684341
7,610,-6649,-2724,3416,-3132,-250,3132,3489,-6031,1304,5233,-5700,-8225,-4621,-7334,-2523,-2516,1143,873,816,-1155,5664,-2536,-3197,0.317693055,5.05376339,1.605545521,0.296851069
7,-60,-8829,-1100,3652,-3943,-990,3138,3790,-4961,374,4992,-5761,-11101,-3864,-6735,-1072,-4887,989,962,1228,-1043,5985,-3019,-3132,0.317693055,5.05376339,1.605545521,0.296858758
7,-166,-11040,820,2860,-3994,-1773,2938,3694,-4445,378,4759,-5826,-14632,-2796,-4661,-10,-9587,-39,1144,1580,-1108,6207,-2928,-3198,0.322580636,5.05376339,1.630246162,0.296866566
7,-16,-10812,1981,3445,-3275,-2708,2059,3702,-3637,237,3464,-6345,-13731,-1223,-165,-1078,-15799,-2773,1826,1711,-1253,6313,-3094,-3436,0.322580636,5.05376339,1.630246162,0.296874344
7,455,-5902,3228,4216,-2380,-2280,1621,3594,-2940,-1199,2599,-6408,-5023,-205,3931,-2408,-17054,-3750,2027,1897,-1343,6587,-3077,-3950,0.322580636,5.05376339,1.630246162,0.296882123
7,795,-1231,4190,4250,-2198,-2047,1425,2582,-2139,-2279,3336,-7006,3912,-989,5692,-2569,-12638,-3101,1846,2054,-1486,7312,-3216,-4426,0.317693055,5.05376339,1.605545521,0.296889812
7,618,2389,4969,4483,-2531,-1929,977,1186,-1434,-1801,3289,-7552,7638,-1332,5935,-1601,-5116,-2538,1356,2280,-1605,7348,-2768,-4332,0.317693055,5.05376339,1.605545521,0.296897501
7,-199,5527,5521,563,-2733,-1823,377,-564,-629,-1354,2118,-9026,8060,-1145,5653,-604,2410,-2304,420,2321,-1339,7919,-2911,-4306,0.322580636,5.05376339,1.630246162,0.296905309
7,-753,5417,5602,-3882,-2629,-2644,333,-1843,-419,-2286,1054,-10352,5930,372,5525,788,10066,-2486,-868,1956,-1187,7105,-2765,-6127,0.317693055,5.05376339,1.605545521,0.296912968
7,-1378,3756,4821,-11909,-1868,-4462,501,-2901,-251,-2889,701,-10368,2493,3019,5720,3286,17311,-2583,220,563,-1095,7824,-4181,-7010,0.317693055,5.05376339,1.605545521,0.296920657
7,-1312,1989,3207,-16608,-2100,-3993,406,-1732,-290,-746,850,-4560,-157,5818,4850,1577,25568,-4751,1897,298,-1099,8217,-4105,-5032,0.327468216,5.043988228,1.651745796,0.296928585
7,-974,666,-15,-16370,-3560,-314,-938,385,260,-529,-119,-1967,263,5476,1941,-5603,26875,-8127,535,551,-329,4779,-4355,-1249,0.322580636,5.043988228,1.627092957,0.296936363
7,-518,-262,-2552,-15648,-6282,-480,-2016,-730,389,-2407,931,-3471,2044,2265,-2730,-7990,23222,-7820,-224,330,626,3895,-4504,-1747,0.317693055,5.05376339,1.605545521,0.296944022
7,-70,-1113,-5498,-13086,-8920,-1881,-2160,-2126,327,-3705,434,-5868,1067,218,-4372,-6610,18798,-7987,739,54,252,4553,-3266,-3142,0.317693055,5.05376339,1.605545521,0.296951711
7,426,-1487,-7003,-9456,-8963,-2231,-1406,-1994,-492,-4265,361,-8252,568,-138,-5012,-6917,13018,-7349,1091,-134,21,6310,-896,-4334,0.312805474,5.05376339,1.580844879,0.296959221
7,637,-1855,-8084,-6056,-8917,-2167,-805,-1054,-1221,-4452,1392,-8965,268,-1157,-5559,-7088,7511,-6108,1239,81,50,6526,-383,-3388,0.317693055,5.05376339,1.605545521,0.29696691
7,678,-2263,-8807,-1962,-8371,-2356,-259,39,-2081,-4149,2339,-10049,642,-2061,-6338,-6256,3156,-4485,1109,-24,33,6695,-370,-2603,0.317693055,5.043988228,1.60244,0.29697457
7,547,-2229,-8939,1065,-7788,-2352,-63,195,-2491,-3171,2526,-10460,1088,-2157,-6780,-5774,482,-2802,725,-137,43,7100,-618,-2506,0.322580636,5.05376339,1.630246162,0.296982378
7,113,-1261,-8798,4771,-6913,-2311,134,209,-2805,-2180,1434,-10131,1347,-2271,-7018,-6120,-2967,-2261,268,-112,46,7357,-1167,-2651,0.312805474,5.05376339,1.580844879,0.296989918
7,-164,-825,-8202,7340,-7173,-3358,1470,1268,-3099,-633,486,-10742,932,-2305,-7524,-7118,-6537,-522,-194,-85,41,7405,-1688,-2803,0.322580636,5.05376339,1.630246162,0.296997696
7,-459,-1368,-6993,10046,-7939,-3905,2242,1230,-2643,-1614,1986,-8996,-993,-2043,-6966,-6733,-10045,674,-476,-184,-13,7078,-2598,-2806,0.312805474,5.05376339,1.580844879,0.297005236
7,-529,-1857,-5833,10624,-7827,-4120,2221,1182,-2460,-2122,2538,-9170,-2993,-775,-5756,-7058,-13467,551,-557,-365,-105,6967,-3332,-2474,0.322580636,5.05376339,1.630246162,0.297013044
7,-488,-2591,-4436,11036,-7380,-4145,2393,1202,-2107,-1875,2016,-8984,-3988,95,-3939,-7989,-16250,-139,-479,-490,-66,6939,-3190,-2435,0.322580636,5.05376339,1.630246162,0.297020823
7,-181,-3585,-1983,13286,-8057,-5421,2660,1280,-1281,-901,2120,-8140,-4555,573,-3094,-8912,-18695,-658,-435,-534,21,7111,-2833,-2640,0.312805474,5.05376339,1.580844879,0.297028393
7,302,-3961,206,15322,-8421,-5728,2883,1497,-1257,-178,2441,-8497,-5242,1170,-2183,-8744,-19850,-2156,-303,-522,62,7460,-2634,-2901,0.317693055,5.05376339,1.605545521,0.297036082
7,570,-3749,3048,15149,-7527,-4411,2793,1936,-974,1020,2214,-8552,-5531,846,172,-9287,-21391,-3597,-513,-388,185,7071,-1807,-3081,0.322580636,5.05376339,1.630246162,0.29704383
7,756,-2854,4940,13607,-7239,-4794,2806,2296,-621,1177,1829,-8964,-5153,-144,4542,-8079,-24188,-4508,-802,-345,324,6921,-1543,-3283,0.317693055,5.05376339,1.605545521,0.297051489
7,1425,-1387,7417,11509,-6778,-5357,2870,2751,-450,828,1796,-9206,-2801,-667,7974,-5114,-23067,-4978,-1109,-293,485,6414,-1683,-3572,0.317693055,5.05376339,1.605545521,0.297059178
7,1895,346,9264,11012,-4691,-4600,3022,3438,-295,-48,1838,-9965,706,-1503,11046,-1142,-17054,-4129,-1717,-251,796,6261,-1961,-3694,0.337243408,5.05376339,1.704348445,0.297067314
7,1756,2959,10815,6856,-435,-2191,2955,3664,-97,-573,1819,-9567,3750,-2588,12845,2526,-9325,-1894,-2315,-194,1140,6408,-1975,-3533,0.317693055,5.05376339,1.605545521,0.297074974
7,1207,4627,11477,3391,2196,-1376,2162,3480,297,-699,1002,-8435,5770,-2817,13601,8239,-5218,-1329,-2739,-159,1309,6667,-1943,-3252,0.322580636,5.05376339,1.630246162,0.297082782
7,745,6447,11819,1059,3808,-2408,1542,2997,380,-1374,20,-7966,7260,-1596,12975,13600,-758,-2452,-2843,-161,1351,6975,-2026,-2917,0.317693055,5.05376339,1.605545521,0.297090471
7,591,7815,12049,-1420,6140,-3244,816,1956,1193,-3661,-1161,-7326,9102,1873,11403,16321,4480,-4382,-2777,-66,1210,7230,-2331,-2781,0.322580636,5.05376339,1.630246162,0.297098249
7,62,7580,11714,-3877,8719,-2489,1094,1844,1488,-4577,-1700,-5423,8388,4331,8989,15361,12410,-4122,-2648,40,1124,6943,-2465,-2632,0.332355827,5.05376339,1.679647684,0.297106266
7,-1125,8189,9489,-9744,11319,-2719,1407,1561,1120,-2450,-261,-1867,6179,4300,7655,14332,15906,-5376,-2480,181,1119,6675,-2645,-2635,0.332355827,5.05376339,1.679647684,0.297114283
7,-1676,7223,7372,-12713,9568,-3081,51,1688,1228,579,1945,838,5812,4467,4913,11235,16994,-6884,-2315,327,1138,6712,-3014,-2937,0.322580636,5.05376339,1.630246162,0.297122091
7,-1669,4108,4607,-10323,6091,-1897,-2673,2099,1875,1794,2603,2029,4494,3901,2705,6721,17150,-5765,-1990,464,1110,7003,-3303,-3425,0.322580636,5.043988228,1.627092957,0.29712984
7,-1679,2267,2900,-8650,4274,-1962,-5374,-2103,2681,1749,1735,-1772,1154,2802,1004,4436,13729,-4330,-1729,650,1054,7074,-3207,-3452,0.312805474,5.043988228,1.577787161,0.29713738
